#Feni weather file
$city_name=Feni
$timezone=GMT
temperature,humidity,wind_speed,solar_dir,solar_diff,solar_global
09:30:19:31:00,37.5,1.19105,0,0.0856897,0
09:30:19:32:00,37.495,0.551902,0,0.242788,0
09:30:19:33:00,37.5,0.788515,0,0.0571266,0
09:30:19:34:00,37.5,0.757831,0,0,0
09:30:19:35:00,37.5,0.754666,0,0.385604,0
09:30:19:36:00,37.5,0.741148,0,0.242788,0
09:30:19:37:00,37.5,0.625974,0,0,0
09:30:19:38:00,37.5,0.485043,0,0,0
09:30:19:39:00,37.5,0.672784,0,0,0
09:30:19:40:00,37.5,0.901672,0,0,0
09:30:19:41:00,37.5,0.86921,0,0.071408,0
09:30:19:42:00,37.5,0.69244,0,0.271351,0
09:30:19:43:00,37.5,0.667028,0,0.0285631,0
09:30:19:44:00,37.5,0.778568,0,0,0
09:30:19:45:00,37.5,0.543296,0,0.0285633,0
09:30:19:46:00,37.4983,0.664385,0,0,0
09:30:19:47:00,37.5,0.836534,0,0.0714084,0
09:30:19:48:00,37.5,0.67319,0,0,0
09:30:19:49:00,37.4683,0.63075,0,0,0
09:30:19:50:00,37.49,0.805106,0,0.0285632,0
09:30:19:51:00,37.5,0.621416,0,0,0
09:30:19:52:00,37.4417,0.753133,0,0,0
09:30:19:53:00,37.46,0.867861,0,0,0
09:30:19:54:00,37.5,1.02326,0,0,0
09:30:19:55:00,37.4167,0.747241,0,0,0
09:30:19:56:00,37.4017,0.998758,0,0,0
09:30:19:57:00,37.4283,1.04851,0,0,0
09:30:19:58:00,37.4067,0.648177,0,0,0
09:30:19:59:00,37.4,0.682708,0,0,0
09:30:20:00:00,37.4,0.627646,0,0.214225,0
09:30:20:01:00,37.4,0.60097,0,0.399886,0
09:30:20:02:00,37.4,0.832189,0,0.142817,0
09:30:20:03:00,37.4,0.636858,0,0,0
09:30:20:04:00,37.4033,0.569612,0,0,0
09:30:20:05:00,37.4,0.620765,0,0,0
09:30:20:06:00,37.3967,0.355101,0,0,0
09:30:20:07:00,37.3,0.429945,0,0,0
09:30:20:08:00,37.3,0.583368,0,0,0
09:30:20:09:00,37.3,0.40587,0,0.0856899,0
09:30:20:10:00,37.3,0.24357,0,0,0
09:30:20:11:00,37.3,0.705414,0,0.285633,0
09:30:20:12:00,37.3,0.678447,0,0,0
09:30:20:13:00,37.3,0.506037,0,0,0
09:30:20:14:00,37.3,0.742497,0,0,0
09:30:20:15:00,37.3083,0.606335,0,0.0856897,0
09:30:20:16:00,37.3017,0.401402,0,0.0142817,0
09:30:20:17:00,37.3,0.508896,0,0.0856899,0
09:30:20:18:00,37.3,0.480832,0,0,0
09:30:20:19:00,37.3,0.166166,0,0.128535,0
09:30:20:20:00,37.3,0.371453,0,0.142816,0
09:30:20:21:00,37.3,0.262856,0,0,0
09:30:20:22:00,37.3,0.402253,0,0,0
09:30:20:23:00,37.3,0.538645,0,0,0
09:30:20:24:00,37.3,0.445878,0,0,0
09:30:20:25:00,37.3,0.276924,0,0.0428449,0
09:30:20:26:00,37.3,0.385776,0,0.556984,0
09:30:20:27:00,37.3,0.34085,0,0,0
09:30:20:28:00,37.2633,0.324893,0,0,0
09:30:20:29:00,37.2833,0.668768,0,0,0
09:30:20:30:00,37.3,0.483469,0,0,0
09:30:20:31:00,37.28,0.645226,0,0.0571263,0
09:30:20:32:00,37.275,1.06141,0,0.0571265,0
09:30:20:33:00,37.3,0.745585,0,0,0
09:30:20:34:00,37.2267,0.814862,0,0,0
09:30:20:35:00,37.2,0.596809,0,0.128535,0
09:30:20:36:00,37.21,0.455766,0,0.042845,0
09:30:20:37:00,37.2,0.657794,0,0.0714081,0
09:30:20:38:00,37.2,0.529219,0,0.142817,0
09:30:20:39:00,37.2,0.326468,0,0,0
09:30:20:40:00,37.2,0.326798,0,0,0
09:30:20:41:00,37.2,0.514306,0,0.157098,0
09:30:20:42:00,37.2,0.414767,0,0,0
09:30:20:43:00,37.2,0.369637,0,0.271351,0
09:30:20:44:00,37.2,0.441014,0,0.185661,0
09:30:20:45:00,37.2,0.354656,0,0.0571264,0
09:30:20:46:00,37.2,0.456969,0,0,0
09:30:20:47:00,37.2,0.468722,0,0.0999717,0
09:30:20:48:00,37.2,0.931214,0,0.0714081,0
09:30:20:49:00,37.1483,0.285272,0,0.0856898,0
09:30:20:50:00,37.1783,0.331431,0,0.0285634,0
09:30:20:51:00,37.2,0.0353337,0,0,0
09:30:20:52:00,37.1333,0.422223,0,3E-07,0
09:30:20:53:00,37.1,0.677083,0,0.114253,0
09:30:20:54:00,37.14,0.638651,0,0,0
09:30:20:55:00,37.11,0.349088,0,0.25707,0
09:30:20:56:00,37.1,0.380971,0,0,0
09:30:20:57:00,37.1317,0.447676,0,0,0
09:30:20:58:00,37.1,0.521088,0,0.0856899,0
09:30:20:59:00,37.1,0.561198,0,0,0
09:30:21:00:00,37.1,0.174116,0,0.0142818,0
09:30:21:01:00,37.1,0.469958,0,0.485576,0
09:30:21:02:00,37.1,0.463421,0,0.17138,0
09:30:21:03:00,37.1,0.514783,0,0,0
09:30:21:04:00,37.1,0.0271363,0,0,0
09:30:21:05:00,37.1,0.82049,0,0.142817,0
09:30:21:06:00,37.1,1.03158,0,0.042845,0
09:30:21:07:00,37.1,1.01441,0,0.128535,0
09:30:21:08:00,37.1,1.2,0,0,0
09:30:21:09:00,37.1,0.898913,0,0,0
09:30:21:10:00,37.1,1.44486,0,0.0999715,0
09:30:21:11:00,37.1,0.945307,0,0,0
09:30:21:12:00,37.1,0.85501,0,0.0142818,0
09:30:21:13:00,37.1,0.855087,0,0,0
09:30:21:14:00,37.1,1.26039,0,0.114253,0
09:30:21:15:00,37.1,1.2283,0,0,0
09:30:21:16:00,37.0517,1.05957,0,0,0
09:30:21:17:00,37.0617,1.10016,0,0.242788,0
09:30:21:18:00,37.0917,0.91096,0,0.071408,0
09:30:21:19:00,37.0117,1.08999,0,0,0
09:30:21:20:00,37,0.926478,0,0,0
09:30:21:21:00,37,1.08846,0,0,0
09:30:21:22:00,37,1.10821,0,0.0428447,0
09:30:21:23:00,37,0.762437,0,0.314196,0
09:30:21:24:00,36.99,1.1271,0,0,0
09:30:21:25:00,36.8933,0.992145,0,3.33333E-07,0
09:30:21:26:00,36.8933,0.975087,0,0,0
09:30:21:27:00,36.9,0.862367,0,0,0
09:30:21:28:00,36.9,0.887863,0,0.128535,0
09:30:21:29:00,36.9,0.593437,0,0,0
09:30:21:30:00,36.9,0.521862,0,0,0
09:30:21:31:00,36.9,0.601423,0,0.314196,0
09:30:21:32:00,36.9,0.759027,0,0,0
09:30:21:33:00,36.9,0.323687,0,0,0
09:30:21:34:00,36.9,0.693438,0,0.0142817,0
09:30:21:35:00,36.9,0.37566,0,0,0
09:30:21:36:00,36.9,0.955009,0,0,0
09:30:21:37:00,36.9,1.31134,0,0,0
09:30:21:38:00,36.9,0.809237,0,0,0
09:30:21:39:00,36.9,0.830794,0,0.0285635,0
09:30:21:40:00,36.8233,1.10365,0,0,0
09:30:21:41:00,36.8367,0.941736,0,0.17138,0
09:30:21:42:00,36.8967,1.04179,0,0.114253,0
09:30:21:43:00,36.87,0.968405,0,0.0428452,0
09:30:21:44:00,36.8967,0.653564,0,0.157098,0
09:30:21:45:00,36.9,0.825268,0,0.0571264,0
09:30:21:46:00,36.845,0.697337,0,0,0
09:30:21:47:00,36.8717,0.834296,0,0,0
09:30:21:48:00,36.9,0.540215,0,0.17138,0
09:30:21:49:00,36.8117,0.335993,0,0,0
09:30:21:50:00,36.8,0.681566,0,0,0
09:30:21:51:00,36.8,0.398536,0,0.157098,0
09:30:21:52:00,36.8,0.697138,0,0.0856898,0
09:30:21:53:00,36.8,0.847393,0,0,0
09:30:21:54:00,36.8,0.545158,0,0.342759,0
09:30:21:55:00,36.8,0.530054,0,0,0
09:30:21:56:00,36.8,0.553987,0,0.0428449,0
09:30:21:57:00,36.8,0.692233,0,0.0142814,0
09:30:21:58:00,36.8,0.45949,0,0.271351,0
09:30:21:59:00,36.8,0.561589,0,0.0571264,0
09:30:22:00:00,36.8,0.683522,0,0.199943,0
09:30:22:01:00,36.8,0.546001,0,0.685519,0
09:30:22:02:00,36.8,1.03689,0,0.0285635,0
09:30:22:03:00,36.8,0.672439,0,0.114253,0
09:30:22:04:00,36.8,0.862451,0,0.157098,0
09:30:22:05:00,36.8,1.39683,0,0,0
09:30:22:06:00,36.8,0.742022,0,0.457012,0
09:30:22:07:00,36.755,0.889856,0,0,0
09:30:22:08:00,36.7417,0.698188,0,0.242788,0
09:30:22:09:00,36.7467,0.699605,0,0.114253,0
09:30:22:10:00,36.7067,0.498952,0,0.0142818,0
09:30:22:11:00,36.7,0.595238,0,0,0
09:30:22:12:00,36.7,0.52892,0,0,0
09:30:22:13:00,36.7,0.570539,0,0,0
09:30:22:14:00,36.7,0.623278,0,0.071408,0
09:30:22:15:00,36.7,0.239971,0,0.599828,0
09:30:22:16:00,36.6283,0.236359,0,0.342759,0
09:30:22:17:00,36.6,0.666132,0,0,0
09:30:22:18:00,36.6,0.608718,0,0.114253,0
09:30:22:19:00,36.6,0.67168,0,0.128535,0
09:30:22:20:00,36.6,0.861562,0,0,0
09:30:22:21:00,36.6083,1.07783,0,0.128535,0
09:30:22:22:00,36.6017,0.546277,0,0,0
09:30:22:23:00,36.6067,0.610251,0,0.114253,0
09:30:22:24:00,36.62,1.07399,0,0,0
09:30:22:25:00,36.6,0.366526,0,0,0
09:30:22:26:00,36.6,0.298624,0,0.314196,0
09:30:22:27:00,36.6,0.538668,0,0.0285634,0
09:30:22:28:00,36.6,0.719768,0,0.414168,0
09:30:22:29:00,36.6,0.717292,0,0,0
09:30:22:30:00,36.6,0.453382,0,0.214225,0
09:30:22:31:00,36.6,0.949216,0,0.428449,0
09:30:22:32:00,36.6,0.660285,0,0,0
09:30:22:33:00,36.6,0.632819,0,0.0999716,0
09:30:22:34:00,36.6,0.642866,0,0,0
09:30:22:35:00,36.6,0.640981,0,0.0856901,0
09:30:22:36:00,36.6,1.08974,0,0.142816,0
09:30:22:37:00,36.58,0.810034,0,0.142817,0
09:30:22:38:00,36.595,0.948932,0,0,0
09:30:22:39:00,36.6,0.601722,0,0.257069,0
09:30:22:40:00,36.5433,0.761349,0,0.242788,0
09:30:22:41:00,36.5767,0.697206,0,0,0
09:30:22:42:00,36.6,0.62124,0,0.0428448,0
09:30:22:43:00,36.5983,0.627011,0,0,0
09:30:22:44:00,36.6,0.300409,0,0.199943,0
09:30:22:45:00,36.6,0.808072,0,0,0
09:30:22:46:00,36.5817,0.389332,0,0.0142817,0
09:30:22:47:00,36.6,0.589851,0,0.114253,0
09:30:22:48:00,36.6,0.934815,0,0,0
09:30:22:49:00,36.5317,0.804608,0,0,0
09:30:22:50:00,36.565,0.80513,0,0.399886,0
09:30:22:51:00,36.595,0.892185,0,0,0
09:30:22:52:00,36.5533,0.488389,0,0,0
09:30:22:53:00,36.5283,0.820203,0,0,0
09:30:22:54:00,36.5967,1.08508,0,0.314196,0
09:30:22:55:00,36.5217,0.880598,0,0,0
09:30:22:56:00,36.56,0.40948,0,0,0
09:30:22:57:00,36.5933,0.630842,0,0.0714081,0
09:30:22:58:00,36.5283,0.807283,0,0.228506,0
09:30:22:59:00,36.5033,0.67847,0,0,0
09:30:23:00:00,36.545,1.08536,0,0.0285634,0
09:30:23:01:00,36.5067,0.53092,0,0,0
09:30:23:02:00,36.5883,0.580739,0,0.357041,0
09:30:23:03:00,36.6,0.805505,0,0,0
09:30:23:04:00,36.6,0.433634,0,0,0
09:30:23:05:00,36.6,0.598028,0,0.0142815,0
09:30:23:06:00,36.6,0.736405,0,0.299914,0
09:30:23:07:00,36.6,0.861378,0,0,0
09:30:23:08:00,36.6,0.412167,0,0.0285634,0
09:30:23:09:00,36.6,0.489202,0,0.0714082,0
09:30:23:10:00,36.6,1.1373,0,0.142816,0
09:30:23:11:00,36.6,0.883793,0,0,0
09:30:23:12:00,36.6,0.756559,0,0.0142816,0
09:30:23:13:00,36.5933,0.548745,0,0.142816,0
09:30:23:14:00,36.6,0.796347,0,0,0
09:30:23:15:00,36.6,0.731324,0,0.185661,0
09:30:23:16:00,36.54,0.916601,0,0.157098,0
09:30:23:17:00,36.5433,0.926708,0,0,0
09:30:23:18:00,36.5983,0.739133,0,0.457013,0
09:30:23:19:00,36.5267,0.481411,0,0,0
09:30:23:20:00,36.5767,0.725592,0,0,0
09:30:23:21:00,36.5983,0.51085,0,0.0714082,0
09:30:23:22:00,36.5317,0.919451,0,0,0
09:30:23:23:00,36.5383,0.711215,0,0.157098,0
09:30:23:24:00,36.5083,0.869333,0,0.157098,0
09:30:23:25:00,36.4267,1.03041,0,0,0
09:30:23:26:00,36.3167,1.41255,0,0.199943,0
09:30:23:27:00,36.275,1.63393,0.292167,0,0.292167
09:30:23:28:00,36.205,1.31204,0.1425,0,0.1425
09:30:23:29:00,36.2,1.09687,0,0.314196,0
09:30:23:30:00,36.2,1.01443,0,0,0
09:30:23:31:00,36.2,0.553397,0,0.399886,0
09:30:23:32:00,36.2,0.659488,0,0,0
09:30:23:33:00,36.2,0.447175,0,0,0
09:30:23:34:00,36.1883,1.20782,0,0,0
09:30:23:35:00,36.2,0.718534,0,0.228506,0
09:30:23:36:00,36.2117,1.12228,0,0,0
09:30:23:37:00,36.3,0.773335,0,0.0435712,0
09:30:23:38:00,36.3,0.478202,0,0.28095,0
09:30:23:39:00,36.3,0.463881,0,0,0
09:30:23:40:00,36.3,0.961147,0,0,0
09:30:23:41:00,36.3,1.04177,0,0.314197,0
09:30:23:42:00,36.31,0.873187,0,0.0142816,0
09:30:23:43:00,36.355,0.867248,0,0,0
09:30:23:44:00,36.4,0.453835,0,0.114253,0
09:30:23:45:00,36.4,0.325876,0,0,0
09:30:23:46:00,36.4,0.528108,0,0.357041,0
09:30:23:47:00,36.4,0.84435,0,0,0
09:30:23:48:00,36.4183,0.72786,0,0.0999712,0
09:30:23:49:00,36.4033,1.31183,0,0.128534,0
09:30:23:50:00,36.4,1.43012,0,0,0
09:30:23:51:00,36.4,1.40291,0.0456667,0,0.0456667
09:30:23:52:00,36.4,1.29787,0,0,0
09:30:23:53:00,36.4,1.23792,0,0,0
09:30:23:54:00,36.4,1.45991,0,0,0
09:30:23:55:00,36.3917,0.953575,0,0,0
09:30:23:56:00,36.3983,0.959178,0,0.328478,0
09:30:23:57:00,36.4,0.761334,0,0.142816,0
09:30:23:58:00,36.3317,1.52025,0,0,0
09:30:23:59:00,36.3,1.03745,0,0.299914,0
10:01:00:00:00,36.3,1.14436,0,0.314196,0
10:01:00:01:00,36.3,1.37754,0,0,0
10:01:00:02:00,36.3517,1.26563,0,0.271352,0
10:01:00:03:00,36.3933,1.33922,0,0.0142818,0
10:01:00:04:00,36.3233,1.07958,0,0,0
10:01:00:05:00,36.3,1.34699,0,0,0
10:01:00:06:00,36.3,1.33465,0,0,0
10:01:00:07:00,36.3,1.02331,0,0,0
10:01:00:08:00,36.3,1.18094,0,0,0
10:01:00:09:00,36.3,1.40267,0,0,0
10:01:00:10:00,36.3,1.53023,0,0,0
10:01:00:11:00,36.3,1.22059,0,0.0435712,0
10:01:00:12:00,36.3,0.724942,0,0,0
10:01:00:13:00,36.3,0.829392,0,0.0428452,0
10:01:00:14:00,36.3,0.796424,0,0,0
10:01:00:15:00,36.3,1.20355,0,0,0
10:01:00:16:00,36.2617,1.3272,0,0.0285634,0
10:01:00:17:00,36.2667,1.21312,0,0,0
10:01:00:18:00,36.2983,1.23806,0,0.0285631,0
10:01:00:19:00,36.2167,1.0031,0,0,0
10:01:00:20:00,36.2,1.19174,0,0.0142815,0
10:01:00:21:00,36.2,1.33074,0,0,0
10:01:00:22:00,36.2,1.41095,0,0,0
10:01:00:23:00,36.2,1.36957,0,0.157098,0
10:01:00:24:00,36.2,1.38608,0,0,0
10:01:00:25:00,36.2,0.868766,0,0,0
10:01:00:26:00,36.2,1.05278,0,0.199943,0
10:01:00:27:00,36.2,0.5422,0,0,0
10:01:00:28:00,36.2,0.538392,0,0,0
10:01:00:29:00,36.2,1.03914,0,0.0285632,0
10:01:00:30:00,36.2,0.931038,0,0,0
10:01:00:31:00,36.1933,0.652801,0,0.599829,0
10:01:00:32:00,36.1983,0.477502,0,0,0
10:01:00:33:00,36.2,1.1258,0,0.0428451,0
10:01:00:34:00,36.2,0.780124,0,0,0
10:01:00:35:00,36.2,1.05894,0,0,0
10:01:00:36:00,36.2,0.70851,0,0,0
10:01:00:37:00,36.2,0.808747,0,0.142816,0
10:01:00:38:00,36.2,0.812632,0,0.157098,0
10:01:00:39:00,36.2,0.816739,0,0.0571265,0
10:01:00:40:00,36.1717,0.708556,0,0.0428448,0
10:01:00:41:00,36.1883,0.652491,0,0.0142816,0
10:01:00:42:00,36.2,0.516406,0,0,0
10:01:00:43:00,36.2,0.478288,0,0,0
10:01:00:44:00,36.2,0.426809,0,0,0
10:01:00:45:00,36.2,0.959423,0,0,0
10:01:00:46:00,36.2,0.551019,0,0.271351,0
10:01:00:47:00,36.2,1.22672,0,0,0
10:01:00:48:00,36.2,0.692716,0,0.628392,0
10:01:00:49:00,36.15,0.969416,0,0.0856897,0
10:01:00:50:00,36.1783,1.06909,0,0,0
10:01:00:51:00,36.2,0.970459,0,0.44273,0
10:01:00:52:00,36.1917,1.09798,0,0,0
10:01:00:53:00,36.1917,0.661181,0,0,0
10:01:00:54:00,36.2,0.862888,0,0,0
10:01:00:55:00,36.1717,0.514168,0,0,0
10:01:00:56:00,36.195,0.355973,0,0,0
10:01:00:57:00,36.2,0.104457,0,0,0
10:01:00:58:00,36.2,0.498689,0,0,0
10:01:00:59:00,36.2,0.834633,0,0,0
10:01:01:00:00,36.2,0.553381,0,0,0
10:01:01:01:00,36.2,0.579666,0,0,0
10:01:01:02:00,36.2,0.376213,0,0.457013,0
10:01:01:03:00,36.2,0.482779,0,0.128535,0
10:01:01:04:00,36.2,0.847761,0,0,0
10:01:01:05:00,36.2,1.19747,0,0.0856897,0
10:01:01:06:00,36.2,0.783335,0,1.33333E-07,0
10:01:01:07:00,36.2,1.0307,0,0,0
10:01:01:08:00,36.2,1.2661,0,0,0
10:01:01:09:00,36.2,0.727477,0,0,0
10:01:01:10:00,36.2,0.605185,0,0,0
10:01:01:11:00,36.2,0.583789,0,0.185661,0
10:01:01:12:00,36.2,0.777388,0,0.314196,0
10:01:01:13:00,36.2,0.371748,0,0,0
10:01:01:14:00,36.2,0.931843,0,0,0
10:01:01:15:00,36.2,0.950074,0,0.114253,0
10:01:01:16:00,36.185,1.04505,0,0,0
10:01:01:17:00,36.1617,0.465797,0,2E-07,0
10:01:01:18:00,36.1783,0.330841,0,0,0
10:01:01:19:00,36.11,0.707675,0,0.314196,0
10:01:01:20:00,36.1133,0.790408,0,0.0999714,0
10:01:01:21:00,36.1933,0.474932,0,0,0
10:01:01:22:00,36.2,0.80739,0,0.228506,0
10:01:01:23:00,36.2,0.777181,0,0.214225,0
10:01:01:24:00,36.2,1.12409,0,0.0428448,0
10:01:01:25:00,36.1317,0.169706,0,0.0856897,0
10:01:01:26:00,36.1633,0.708081,0,0.0999715,0
10:01:01:27:00,36.2,0.378984,0,0,0
10:01:01:28:00,36.1917,0.720296,0,0.0571265,0
10:01:01:29:00,36.2,0.282388,0,0,0
10:01:01:30:00,36.275,0.661564,0,0,0
10:01:01:31:00,36.2983,0.520176,0,0.185662,0
10:01:01:32:00,36.3,0.503761,0,0.0571267,0
10:01:01:33:00,36.3,0.909029,0,0.199943,0
10:01:01:34:00,36.3,0.647541,0,0,0
10:01:01:35:00,36.3,0.201555,0,0,0
10:01:01:36:00,36.3,0.398097,0,0,0
10:01:01:37:00,36.3,0.475445,0,0,0
10:01:01:38:00,36.3,1.0458,0,0,0
10:01:01:39:00,36.3,1.06695,0,0,0
10:01:01:40:00,36.2417,1.68366,0,0,0
10:01:01:41:00,36.2,0.939874,0,0,0
10:01:01:42:00,36.2,0.944732,0,0.0142814,0
10:01:01:43:00,36.2,0.724925,0,0,0
10:01:01:44:00,36.2,0.583674,0,3.33333E-08,0
10:01:01:45:00,36.2,0.700747,0,0.471294,0
10:01:01:46:00,36.1933,0.449796,0,0.142816,0
10:01:01:47:00,36.2,0.896507,0,0,0
10:01:01:48:00,36.2,1.43086,0,0,0
10:01:01:49:00,36.2,1.07553,0,0,0
10:01:01:50:00,36.2,1.55813,0,0.185661,0
10:01:01:51:00,36.2,1.43244,0,0.271351,0
10:01:01:52:00,36.19,1.3588,0,0.34276,0
10:01:01:53:00,36.1983,1.47108,0,0,0
10:01:01:54:00,36.195,1.5044,0.114,0,0.114
10:01:01:55:00,36.1183,0.862436,0,0.142816,0
10:01:01:56:00,36.1,1.41604,0,0,0
10:01:01:57:00,36.13,0.835729,0,0.17138,0
10:01:01:58:00,36.1083,1.19687,0,0,0
10:01:01:59:00,36.105,1.18327,0,0.0142818,0
10:01:02:00:00,36.1617,1.26006,0,0,0
10:01:02:01:00,36.1133,0.936885,0,0.0428448,0
10:01:02:02:00,36.135,1.77764,0,0,0
10:01:02:03:00,36.1933,1.62608,0,0.0571265,0
10:01:02:04:00,36.2,1.39261,0,0,0
10:01:02:05:00,36.2,1.0634,0,0,0
10:01:02:06:00,36.2,1.16899,0,0,0
10:01:02:07:00,36.125,1.27026,0,0.0142817,0
10:01:02:08:00,36.1767,0.832764,0,0.0999715,0
10:01:02:09:00,36.2,1.22271,0,0,0
10:01:02:10:00,36.2,1.30319,0,0.128535,0
10:01:02:11:00,36.2,1.36812,0,0,0
10:01:02:12:00,36.2,1.49322,0,0,0
10:01:02:13:00,36.1233,1.05768,0,0.114253,0
10:01:02:14:00,36.1,1.3157,0,0.0428451,0
10:01:02:15:00,36.1,0.67827,0,0.0571266,0
10:01:02:16:00,36.1,1.0509,0,0.0428449,0
10:01:02:17:00,36.1,1.33975,0,0.0142816,0
10:01:02:18:00,36.1,1.44259,0,0,0
10:01:02:19:00,36.1,1.69457,0,0.0999716,0
10:01:02:20:00,36.1,1.0601,0,0.157098,0
10:01:02:21:00,36.1033,0.880759,0,0.128535,0
10:01:02:22:00,36.1033,0.74665,0,0.0856897,0
10:01:02:23:00,36.1,1.03455,0,0,0
10:01:02:24:00,36.1,0.935956,0,0,0
10:01:02:25:00,36.082,1.10624,0,0,0
10:01:02:26:00,36.0967,0.800608,0,0.0285635,0
10:01:02:27:00,36.1,0.78722,0,0.128535,0
10:01:02:28:00,36.005,0.951445,0,0,0
10:01:02:29:00,35.9967,1.03067,0,0.0285633,0
10:01:02:30:00,36,0.863647,0,0,0
10:01:02:31:00,36,0.790691,0,0,0
10:01:02:32:00,36.0317,0.636137,0,0.0999714,0
10:01:02:33:00,36.1,0.760238,0,0,0
10:01:02:34:00,36.1,1.08778,0,0.199943,0
10:01:02:35:00,36.1,0.812463,0,0,0
10:01:02:36:00,36.1367,0.591115,0,0.0428448,0
10:01:02:37:00,36.1367,0.900101,0,0.0571265,0
10:01:02:38:00,36.1967,1.13733,0,0,0
10:01:02:39:00,36.2,1.26003,0,0.0285632,0
10:01:02:40:00,36.2,1.12242,0,0,0
10:01:02:41:00,36.2,1.37659,0,0.0856897,0
10:01:02:42:00,36.2,1.40838,0,0.114253,0
10:01:02:43:00,36.2,1.73042,0,0.114253,0
10:01:02:44:00,36.2,1.17494,0,0.142817,0
10:01:02:45:00,36.2,1.19509,0,0.0285631,0
10:01:02:46:00,36.2,1.25119,0,0,0
10:01:02:47:00,36.2,1.36179,0,0.17138,0
10:01:02:48:00,36.2,1.22929,0,0.242788,0
10:01:02:49:00,36.1617,1.21439,0,0,0
10:01:02:50:00,36.1633,1.61507,0,0.0999715,0
10:01:02:51:00,36.19,1.39659,0,0,0
10:01:02:52:00,36.1133,1.11137,0,0.0999716,0
10:01:02:53:00,36.1,0.601277,0,0.042845,0
10:01:02:54:00,36.1,0.877334,0,0.414168,0
10:01:02:55:00,36.015,0.799152,0,0.142816,0
10:01:02:56:00,36,0.576688,0,0.0571264,0
10:01:02:57:00,36,0.937299,0,0.0714084,0
10:01:02:58:00,36.005,1.22002,0,0,0
10:01:02:59:00,36.085,1.02256,0,0,0
10:01:03:00:00,36.1,1.30406,0,0,0
10:01:03:01:00,36.1,1.29255,0,0.114253,0
10:01:03:02:00,36.1,1.33241,0,0,0
10:01:03:03:00,36.1333,1.40623,0,0,0
10:01:03:04:00,36.1283,0.583284,0,0.0571266,0
10:01:03:05:00,36.1417,0.810187,0,0.042845,0
10:01:03:06:00,36.1633,0.631923,0,0.0714084,0
10:01:03:07:00,36.16,0.902431,0,0.0285635,0
10:01:03:08:00,36.17,0.930141,0,0.0428451,0
10:01:03:09:00,36.2,0.839859,0,0.0714084,0
10:01:03:10:00,36.1333,0.709376,0,0,0
10:01:03:11:00,36.1033,1.30034,0,0.52842,0
10:01:03:12:00,36.1383,1.04029,0.0805,0,0.0805
10:01:03:13:00,36.1967,1.26666,0.187833,0,0.187833
10:01:03:14:00,36.2,1.0158,1.2195,0,1.2195
10:01:03:15:00,36.2,1.4347,1.73317,0,1.73317
10:01:03:16:00,36.2,1.59618,2.615,0,2.615
10:01:03:17:00,36.2067,2.03853,3.09033,0,3.09033
10:01:03:18:00,36.2917,2.53697,3.914,0,3.914
10:01:03:19:00,36.24,2.76612,4.5005,0,4.5005
10:01:03:20:00,36.3,1.61312,4.3325,0,4.3325
10:01:03:21:00,36.3,1.43535,2.54833,0,2.54833
10:01:03:22:00,36.3,2.4957,1.99233,0,2.14967
10:01:03:23:00,36.3367,1.81543,2.31333,0.199943,2.4985
10:01:03:24:00,36.3567,2.93633,2.0715,0,2.36133
10:01:03:25:00,36.3167,4.15607,4.18033,0,4.38083
10:01:03:26:00,36.3,4.02839,5.9435,0,5.9435
10:01:03:27:00,36.3,4.82017,6.33483,0,6.33483
10:01:03:28:00,36.3,5.35503,5.813,0,5.813
10:01:03:29:00,36.3,5.71722,4.74183,0,4.74183
10:01:03:30:00,36.3,5.21889,4.26567,0,4.26567
10:01:03:31:00,36.3,4.28496,3.17767,0,3.17767
10:01:03:32:00,36.3,4.00091,2.76617,0,2.76617
10:01:03:33:00,36.3,3.50487,2.41683,0,2.44983
10:01:03:34:00,36.2467,3.40215,2.1925,0,2.23867
10:01:03:35:00,36.2,2.96049,1.6445,0,1.6445
10:01:03:36:00,36.2,3.42349,0.8555,0,0.899167
10:01:03:37:00,36.1717,3.18105,0.656333,0,0.702
10:01:03:38:00,36.1033,3.37231,0.288667,0,0.310167
10:01:03:39:00,36.04,3.28786,0.0175,0,0.0968333
10:01:03:40:00,35.9517,2.28367,0,0,0
10:01:03:41:00,35.9,2.26141,0,0.0714078,0
10:01:03:42:00,35.9,1.78578,0,0,0
10:01:03:43:00,35.8738,1.93468,0,0.140475,0
10:01:03:44:00,35.8,1.68155,0,0,0
10:01:03:45:00,35.8,1.47671,0,0.0571261,0
10:01:03:46:00,35.7183,2.13128,0,0.0142818,0
10:01:03:47:00,35.7,2.33886,0,0,0
10:01:03:48:00,35.7,1.89284,0,0,0
10:01:03:49:00,35.635,1.31147,0,0,0
10:01:03:50:00,35.6,1.19458,0,0.742645,0
10:01:03:51:00,35.6,0.914247,0,0.0856898,0
10:01:03:52:00,35.5467,0.759035,0,0.0856904,0
10:01:03:53:00,35.5067,0.993969,0,0.0856898,0
10:01:03:54:00,35.5,0.305308,0,0.0142817,0
10:01:03:55:00,35.5,0.517478,0,0,0
10:01:03:56:00,35.5,0.839507,0,0.0999714,0
10:01:03:57:00,35.5,0.361997,0,0.071408,0
10:01:03:58:00,35.5,0.145394,0,0,0
10:01:03:59:00,35.5,0.00412933,0,0,0
10:01:04:00:00,35.5,0.257229,0,2E-07,0
10:01:04:01:00,35.4683,0.199261,0,0,0
